athlete_id,evaluation_scheme,estimator,feature_set,evaluated_row_count,interpretability_bucket,track_a_mae_kg,track_b_mae_kg,paired_mae_delta_kg,direction
957de0b1-7ee9-437c-b47b-dffd09b6653a,chronological_holdout,sklearn_ridge,all_track_b_exploratory,3,minimally_interpretable,1.1972727272727302,2.2978014154298756,1.1005286881571454,worse
9cee6de4-93b3-46a7-a018-90f60d705ebb,chronological_holdout,sklearn_ridge,all_track_b_exploratory,2,anecdotal_too_few_rows,1.4723214285714228,1.345834523021047,-0.1264869055503759,improved
a2d89dcf-6bd1-445b-bc9c-7ac6b852a9fc,chronological_holdout,sklearn_ridge,all_track_b_exploratory,2,anecdotal_too_few_rows,0.12053571428571175,0.20893950065695321,0.08840378637124147,worse
c887cb7e-63cf-4dc2-9fd2-8429137ba44b,chronological_holdout,sklearn_ridge,all_track_b_exploratory,3,minimally_interpretable,1.9047619047619027,3.8291675902698614,1.9244056855079588,worse
e362b878-9920-4dcf-9ab7-687a194a821c,chronological_holdout,sklearn_ridge,all_track_b_exploratory,3,minimally_interpretable,2.015854978354979,0.5738082413606058,-1.442046736994373,improved
e6e4e3b9-5cfa-42c6-a4cd-0f96561de3eb,chronological_holdout,sklearn_ridge,all_track_b_exploratory,2,anecdotal_too_few_rows,3.081249999999999,2.445525356892629,-0.6357246431073698,improved
ec3fc0a0-ab15-4c0c-b1ad-5243c6e5636f,chronological_holdout,sklearn_ridge,all_track_b_exploratory,2,anecdotal_too_few_rows,1.1499999999999968,1.6800782703868595,0.5300782703868627,worse
efa2dbe6-24c0-4500-8b7b-1d5d14e1d271,chronological_holdout,sklearn_ridge,all_track_b_exploratory,1,anecdotal_too_few_rows,1.6625000000000014,2.0466488254074378,0.38414882540743633,worse
f2b08928-a410-4d1d-9f19-1f8c063a6311,chronological_holdout,sklearn_ridge,all_track_b_exploratory,1,anecdotal_too_few_rows,0.03333333333333144,2.586656151843286,2.5533228185099546,worse
fd0c9e61-cb99-4d60-ab37-b4b3f5ac60d2,chronological_holdout,sklearn_ridge,all_track_b_exploratory,3,minimally_interpretable,1.06388888888889,2.636281880850035,1.572392991961145,worse
2068e7ec-51a8-441a-8053-2be7533e613f,chronological_holdout,sklearn_ridge,prior_history_only,2,anecdotal_too_few_rows,0.7009090909090858,2.7273395196699113,2.0264304287608255,worse
687552ea-5963-45df-8680-c4c6058eab87,chronological_holdout,sklearn_ridge,prior_history_only,3,minimally_interpretable,2.8032407407407454,2.7575358174499676,-0.0457049232907778,improved
6a2ca03c-e61b-4589-a931-58f5e25aacd8,chronological_holdout,sklearn_ridge,prior_history_only,1,anecdotal_too_few_rows,0.3999999999999986,0.9477866378729374,0.5477866378729388,worse
86fed448-f51d-4005-aef8-bd9413933cbe,chronological_holdout,sklearn_ridge,prior_history_only,3,minimally_interpretable,1.5150925925925922,1.7892696101199317,0.2741770175273395,worse
8d47422f-2512-44a3-a6d6-8feb726f4759,chronological_holdout,sklearn_ridge,prior_history_only,2,anecdotal_too_few_rows,0.6928571428571466,1.2788114690911563,0.5859543262340097,worse
